1 1
3 694486861 520932089
6 122554758 454278336
3 -352872686 -676888210
7 184198879 234729379
3 694132348 494444694
0 19 35
8 -841449001 936440217
6 -886845760 88054289
3 -660375897 -725570586
0 -328914252 -249292409
6 800538257 -687118235
8 62252729 206107571
2 -351540113 -254120309
4 645044005 26549318
1 163151032 384742021
3 -75344507 359300382
9 -131802353 527687193
1 985026442 -560288971
5 -48471254 379685037
0 -754746026 -783800422
0 -279621076 706868071
0 -525115506 797838190
9 51373346 918473360
4 -26091197 733807632
6 53684227 -182472252
7 -946009810 -365297487
5 -883700873 -575966627
4 -36894402 149320267
0 -834518945 109799735
3 673190973 -996051909
5 553123968 371501254
2 394310463 360625013
7 -985115015 105519693
0 689784469 -712527501
9 882885174 -805088803
3 -697578936 794743891
3 815925927 369962506
4 680132202 796973161
3 -603783576 -439720024
1 918313011 -802498188
9 797356742 -802880201
8 -697306262 103865779
8 472631095 -605456965
7 -290439257 242080923
9 -69248338 727974584
4 -728473404 459016556
6 487910290 -540540655
5 -849150590 -533946478
0 -64357609 -872383019
7 196535770 -389740277
5 898633568 236076081
4 374820687 684251596
0 -710451949 -190129174
6 898162228 -802635228
3 618264638 471077945
8 -459975403 366580144
4 703412369 -600936060
3 473763082 814218357
7 -50763736 -653126245
1 834578135 450170297
5 -483343284 287871461
1 614850882 861105257
6 -600633522 -464768304
6 228031062 20772745
2 -487224194 399265487
1 -510443743 153727936
6 934891480 250957548
1 941414397 -821045934
0 57558636 -267411380
0 -369458045 263805671
8 -407370498 -915953808
1 -890568315 -770443988
8 933811642 -509405703
6 -661239664 547553149
3 852065753 822172665
2 -607375910 621429608
4 236566807 369632647
6 403927627 102060009
0 -437834046 -995194689
8 815766464 -438797289
0 57827862 -563628723
8 522971185 564617735
9 248545358 523734005
6 468995319 545916004
0 186217372 -971363503
7 712787729 215863781
3 -906424813 -68650001
9 696489785 948428357
1 615797256 200709226
7 -297201351 327836898
3 -840638349 202025839
6 -125856122 598299624
3 764745235 478117969
5 795537402 -706468907
6 -337901180 52983370
7 -367634044 552989352
5 492153100 -810821430
0 186671389 731612648
5 777738465 230816502
4 -585893524 -548327862
3 -977561920 387839737
7 331258461 -219181270
3 -714188474 -517480009
8 -917847913 -204373958
9 990965627 682181678
4 342331033 472591014
2 -896673142 510496361
1 -90625812 922949914
0 -505453513 212033188
6 942920991 -194032694
4 69378590 688843451
3 758062657 -661951023
0 -317567408 362275323
9 -218635276 80302880
5 -65525816 164156170
7 382212712 354170821
7 810417795 65503783
1 -759116454 848501408
5 204933991 240389305
6 581457363 255959108
8 -127939079 -448303453
1 -573455225 741862688
4 907995231 -538519241
8 -713632134 -313999808
9 647124007 137843151
0 -465632099 878721992
5 -935926960 -516437743
3 245522687 -830959300
7 -63166674 130047352
2 -208940816 82380413
5 -299871675 508221420
6 212900754 476164772
9 922344122 -685115069
3 -499779081 -229329713
5 -581842537 292889793
3 -679974113 534662760
3 -386300238 -157664475
4 582207131 -225319332
0 -73611317 -587482363
5 -864118547 134695603
8 400877066 -704075760
5 -860764866 301750333
3 -883911898 95189882
2 880622931 -243083617
7 785399264 -68265866
6 374487166 761688487
7 -172793520 -412466650
2 129974630 898854702
0 -986250960 895901314
9 495130406 695392896
9 -772505030 -647223940
6 -119726153 198958098
3 -874179638 972111817
3 587005189 -849420805
7 -402617120 39381438
8 -364295731 558211327
3 341496648 842718107
1 594350961 222909190
2 -413781630 135386504
2 996306698 -90690299
3 -297941118 245667271
2 -581972767 311866009
1 -978813426 -242153553
3 804626870 -531941545
4 879661264 216016826
4 700837386 668289053
3 103078266 540954180
5 709180414 -298589033
5 -211532255 -617364076
4 966041275 57012218
4 146817147 674191990
1 370848943 23387615
8 190550297 -912793172
9 399991715 694403350
7 395987407 656428456
6 -7493645 117241683
3 -717646192 881611267
3 180805493 -265789800
9 321734897 -856926963
6 679885687 -555815109
7 -843953232 655126543
1 563797730 433662453
0 896813267 -381124899
3 -256558539 -578650672
2 131420828 -999058691
4 -812426601 -641846536
6 193445059 620788291
5 887859413 223776720
9 -697452552 -321070872
4 -772978433 -652279255
9 1256594 283739254
7 -294518377 767807900
6 -729431601 -476645871
8 931173979 896352926
3 -656434297 -527273949
6 -365693997 -155386683
4 603592499 -957411370
8 -121730253 -104123143
5 -730422354 106151773
1 -785432323 -965267885
0 983415469 -203824735
3 311256949 -674653566
2 -416983995 -26234198
3 494142538 -260765534
5 991664089 -773169203
7 -837368998 784005533
1 746791685 -682415971
8 -355724301 -164437112
2 -589184753 -86349236
0 505080131 479162087
0 958146885 -818612952
0 -324639148 383410342
0 19 3
3 -838448256 52823962
7 -713696819 -636003761
2 -732469568 -539273597
3 -897043966 942213974
3 -37644068 -23632861
1 -876297749 86052829
2 952948054 695649363
2 -412439474 358543843
1 721793224 -117671858
3 154166142 165462651
8 -381643463 406320645
9 470049732 -947320366
3 -842790917 790969837
7 -782950766 251464424
1 -58156579 -725154184
9 -943272701 -301609755
3 -918050812 -240157118
8 358935407 -994024065
7 -754603359 383020046
7 557397514 -807628084
4 -976010306 537791433
0 -647908818 999947541
9 -403632234 324774624
7 252969846 679775639
6 715931070 -967309140
9 831480192 -873269950
9 537347407 -334299800
1 626633106 -479899346
3 -247289779 826098635
2 757149852 141341809
6 -573646222 919964335
7 -419687894 991112976
3 -813930096 -39530118
5 977728424 122649458
9 5573021 162756684
1 163659661 -985211367
6 -41359346 -702991384
5 -353046305 -916850029
4 610511548 -116121671
7 156352942 -107002036
3 -214668808 318365935
2 -58214487 119006677
6 -265487271 613843028
0 297765697 194419782
3 -578957924 -758297392
5 518177238 594220270
4 -715173246 184580841
9 448958471 -397133569
8 -984314534 132183512
5 923037160 570154861
5 400025706 722017448
6 849867521 598731542
5 -600457860 -470399892
8 219991968 938634441
4 508400535 -544583692
5 -959344439 -411382142
8 447757819 941172703
9 202346153 -471981766
3 113567108 335095556
9 -309538264 20230415
7 -475452515 984399299
5 -486546524 -716096989
3 -709906719 659600371
2 -221586176 358353083
5 814464698 -903601367
4 678848462 -632570183
8 266242796 883141701
3 924723849 -590976803
8 254763711 -516337893
0 -311017725 347975439
3 656353269 31717134
4 -556738897 -663443036
2 -711032045 -21121423
3 169093747 518588739
5 -815667640 -953515493
4 895618297 763606249
8 -812154412 127612852
0 -446342133 -489081220
4 -926098272 -348582499
4 -10278090 905256264
7 -287518719 906806747
8 -640405012 -507110633
1 546824128 -837100150
7 960731316 715439101
0 -50770959 -272533988
9 516843259 479654618
1 -44275581 90859102
3 -736554741 689565415
6 354529595 343265970
0 984116667 -989919758
5 628180900 506521711
0 -90756134 -486733840
6 -495591046 399302349
1 -838892053 -217468760
9 618669997 610069277
9 -488370842 -460068524
0 -878422991 -674022478
2 883001618 -978449196
0 -292850502 879621091
1 -550289558 -109961706
6 -275256010 -156999281
6 -405166955 -795351621
1 687116403 -576967483
5 -910917732 -628920384
8 387812327 199590314
5 784645746 180068605
1 784007264 134673072
9 955289904 335520845
3 -519103333 66791713
2 -794331459 -609923749
7 247176462 -221432225
8 687767993 -448665714
1 279024595 974098603
1 641600156 -935020338
2 998178926 413590419
4 719324231 -13801049
0 24 57
9 -308898549 -428771775
6 118464612 -92689646
8 390206759 -736653683
0 -289846823 153291365
3 752179631 73663906
7 -368043009 -72160259
3 -831342469 -702042809
0 44065363 17169197
9 -912011509 -223080334
4 -341112618 729004684
9 478208862 70516040
6 386808303 -614650056
1 -596317814 599885376
3 -143941775 -561218064
3 150222899 703266393
5 130689924 306958292
1 484436016 -522457877
9 149703689 -209779593
9 -34599659 940239506
9 -579227832 -929093635
4 -698782707 -958459491
7 852939773 795567571
1 -460268492 655331700
8 206276627 -550225925
7 427113369 -199099035
7 -759514389 -594593837
0 49 65
0 964122659 -528383218
3 541811921 222610875
0 4571462 665355238
3 305200909 -559739356
9 -575770152 927939726
9 -658332619 -623491411
6 -4261157 -945745533
2 -721798655 258888942
7 -473391590 -813260256
0 -360138996 926624547
5 -558882000 -99213624
0 54 11
5 -78452008 -991709024
1 219072685 -267493750
0 -475779055 -447291878
7 926785905 432117936
8 -841568345 151101049
3 888893748 -728357189
8 -391522663 248005717
4 -105975297 994280191
6 -619383038 -957752409
4 -777650199 300608701
4 -163855313 682761738
0 74828860 180757552
9 811302588 178479554
1 -942492933 147142587
3 -107883129 -455394405
5 -757924951 510104889
6 -749615534 746273838
9 -58590853 632242409
1 -676687889 415588948
5 749788647 803626480
8 -553703548 -156866680
9 -961595616 358633913
2 -631690613 526942529
9 100142096 -851186819
0 416705577 -783387539
4 724912597 136455483
0 -559182249 480712855
8 33193642 -322193940
0 585350866 -881640155
4 -943344768 150560493
1 -767338891 538489072
6 396141567 604951335
1 555424342 796912363
5 -945622128 748129908
8 784575329 -625890050
3 174906460 618376311
7 -330818137 -70001239
9 237329234 751678331
3 -379328998 -944324315
3 341376155 252155730
5 -565236077 673957861
2 230915460 -729492946
9 816153685 -631681558
8 863049033 -291359159
1 -685459525 716046913
3 -60795308 -890002551
6 546153779 623806696
1 -455819365 871993989
7 48176329 831721414
4 18613867 184324917
1 253770396 910696086
3 107126312 -94660923
2 -172581421 -739385787
2 -562727845 979336236
9 7518854 236037064
2 458267570 934644382
2 491961347 92072912
2 -255250351 -106095085
5 258715911 -841277089
8 -877860255 299108395
5 112896309 520992714
3 799795497 -90379571
5 455399064 20780192
1 -209275043 -187235347
5 207453446 236404098
5 492965919 -37210123
9 -552743172 661798503
1 595688242 90941582
5 125810838 125695149
8 339174375 64852172
5 -638696114 922266715
9 655683855 95025154
5 310418153 947711234
8 -169557149 543769853
8 365585646 -410387883
7 330684979 -96289996
0 331936655 -709115351
2 631524799 -660877823
1 -627056018 166202478
4 -420925402 -822931705
9 143080131 989788477
8 548524358 -456236367
7 -595688552 -872898130
4 362546248 -651412865
1 -817648513 -58663332
7 -47605831 -633453507
7 -556660897 409015046
2 972910484 -109881500
5 452626215 845436083
6 -608032896 -828640715
0 136100182 886298556
4 -237569602 2243941
8 871819451 908692476
0 -401021564 145709364
7 -677362288 563236340
6 -44076586 998281797
1 -696560466 -902064673
2 314663757 112674516
8 -285341200 -379964455
0 -138019102 616468936
9 -671472434 774237297
9 -781818723 976848649
9 -680720905 292494911
8 903714888 -415209038
4 816691823 911029019
8 -131821699 579879622
0 375272888 367593633
1 -364194394 520379460
8 -64820908 552773416
1 -874968565 -122875491
0 -794786424 -615208875
7 -381885981 729038398
7 665782917 -19367712
2 -722222069 -702894749
0 -547701834 -844014367
6 -71594025 787871999
6 762316559 156504532
6 91268720 -143287389
9 -615755184 -814954355
4 -439471574 688357021
4 -373962114 619256156
1 492810747 168332392
8 -992312963 376966186
4 -378818807 22742315
7 -162558933 275972895
3 -313237903 -600979897
0 692400859 565682524
4 -258223020 364267223
2 -41770888 -615600929
5 123435636 -84150109
7 668345510 -575924350
0 909494900 765135752
6 -792820075 -617544778
2 57154055 -478909073
0 -689548727 25236109
4 899311677 354374868
6 531485983 -226589768
4 856795404 602501158
4 454134176 174589149
8 -309733981 -449740714
8 -902208307 439833527
5 789253632 -271343994
5 -738564254 -660649208
9 -559234087 -541080875
5 -236444276 161180103
4 -727208600 17935735
2 301072503 521914438
5 -420883035 902606529
3 -578249370 673641888
8 974854040 677490044
5 400161484 768973798
3 505731522 692680312
1 -522594014 -637724759
9 417763776 52286437
3 -646099252 -900978681
0 -800722655 -673977563
9 341785867 -678982165
2 309950557 -293866940
4 44280815 319806165
5 -462636816 -41751343
6 -779318584 502476349
0 -820633691 -595804750
6 490066967 307371753
7 -733226112 166651094
8 -297410094 -14648753
6 661665649 562302285
2 -872508568 -310493791
8 446801704 282089304
8 -394251027 -314431195
9 -798399751 664572376
1 782029747 -855675716
4 -353762004 122774681
0 -573297760 783140960
1 372141564 33227407
2 597497941 137625707
8 553192877 -760115737
0 95791093 -836974094
6 -96989479 737749555
7 -702721413 834093684
9 -907344031 -378799068
1 -207644276 372022713
4 -32369581 -364791708
8 177778272 -718410547
0 -862694032 308114322
0 534019390 78864298
7 223241303 -663896105
5 434846393 110992817
4 284690854 -125221365
8 -243377052 111988728
6 484363088 723076464
1 -564253409 -102472582
4 -383680437 710079878
5 -519029327 350561064
4 -823410996 -648468007
0 12286260 -646565541
0 -457533097 -562868424
3 769726510 452228429
3 -878315360 300126926
5 -908084071 382905757
6 163006507 353342051
3 304213472 -535890313
6 764115916 -24046676
0 -312362547 324423579
9 -918717336 142983285
6 -569272207 164999570
0 565104709 604511287
7 -246149823 186076824
7 245661006 976757458
5 -437629934 -843901246
2 256537347 621914025
9 -581228634 -156823395
9 -448384944 2275345
1 578476197 -571236152
4 -4651257 823388469
5 320263836 339533407
3 -713894754 120649930
1 -435177049 694321221
9 394833377 953333908
5 -500527035 -127764315
7 -341734071 349620974
1 248108359 -391113897
9 -991196421 -551505948
7 -645486391 17967944
1 92140177 866901506
0 -246699024 51297908
2 789565309 67652693
0 -279250320 -7821128
6 -368126095 101550454
7 934687418 20909711
3 502016346 103604688
8 425654735 671333062
8 -850965056 -442598607
3 382606248 20742440
6 241343736 259933886
1 -126017053 -860011399
9 -780028469 -433441710
1 -207167592 -845703531
6 -682502050 -289034829
3 -701368334 527348134
7 210031445 150088764
2 950053977 -841116718
1 -978669265 -553081733
1 789717626 27770713
2 -853155199 -778644404
1 226429074 -505491390
1 -500378559 425930016
7 707963966 -64089967
9 397504107 -45846050
6 -716944490 -410736378
1 716484121 -707305719
0 -988852941 -915511233
4 -96187456 -709863366
1 695728845 71513706
0 731433563 102863108
3 116575770 -186906582
6 -215701906 678003309
4 -721702517 -898460064
9 903625015 766217157
0 -877548703 -278662884
6 882629496 -278825693
5 -126591423 265138761
8 -681822466 -979432946
2 -437719677 -220186288
1 175612596 -212065484
0 905131642 -683352890
5 -311984907 248750098
4 790853258 -899628631
3 -743677664 540855081
6 465690260 277002951
3 944515973 997324419
5 497379659 -350869818
4 567693824 719863842
7 -192329624 -278234649
1 -740248725 997098483
9 -712222944 -764355448
4 -440445259 -307826070
2 909155990 -25829107
3 -356510276 -137629204
2 92469388 687743446
5 851029902 128175634
5 971736865 64610888
9 857465575 -366130805
9 311664642 852855361
7 81152171 853408307
6 -221447520 -642902948
2 16008368 982016371
7 587277603 -178582527
7 139552872 524517759
4 501670967 96054790
4 -288738321 364143962
9 445097648 396494782
2 -691420421 -215288860
4 683477678 184881412
4 -301704278 652921209
6 248990286 -930876245
5 -169317288 -704382750
8 215913274 -977797790
1 690997980 753735184
1 -442300464 -496836039
4 -654335712 503927982
0 161611154 589200837
0 -506780399 779286382
2 -516316504 238759591
2 -973816344 736054106
0 48 62
3 29129587 240714550
1 -109226975 523444742
3 502359240 -952363416
4 -111492937 640964721
8 38781094 522123891
1 -469712880 928322345
9 668381854 -825963489
3 773237896 81256649
9 947397742 267365072
9 -895988120 663582198
4 711548413 -112153066
1 -726813092 468205576
8 -864747852 -262316355
0 -121306133 414856642
2 -732796413 -945982530
6 -309809890 -927947522
5 630232805 -962619772
8 320903905 -345823010
1 640391276 959398256
6 545001178 483853455
7 113443561 849276829
3 862913584 425588518
9 -168353319 -781524236
8 -294557117 803951125
7 423629976 -572608977
6 424006611 270326432
6 39677935 707272877
8 652411476 -162190149
2 -680036918 133040208
5 472449554 937951216
4 -673949273 -416550140
6 -388972112 -174022874
0 45 9
5 -575352206 787370949
5 212125639 -272520546
5 -912925572 252550724
3 -220150712 893705094
